Trip,Date/Time,Latitude,Longitude,Heading,Speed (kph),Ignition,Type,New_Track
5330678155,02/11/2016 5:29,5.59872,-0.1939,303,30,Yes,T,0
5330678155,02/11/2016 5:29,5.59914,-0.19439,336,19,Yes,T,0
5330678155,02/11/2016 5:29,5.59942,-0.19435,19,21,Yes,T,0
5330678155,02/11/2016 5:30,5.60177,-0.19338,68,32,Yes,T,0
5330678155,02/11/2016 5:30,5.60207,-0.19236,73,52,Yes,T,0
5330678155,02/11/2016 5:31,5.60173,-0.18768,60,5,Yes,T,0
5330678155,02/11/2016 5:32,5.606,-0.18603,68,17,Yes,T,0
5330678155,02/11/2016 5:32,5.60519,-0.18383,101,49,Yes,T,0
5330678155,02/11/2016 5:33,5.6054,-0.17812,91,0,Yes,T,0
5330678155,02/11/2016 5:34,5.6054,-0.17789,93,27,Yes,T,0
5330678155,02/11/2016 5:34,5.60537,-0.17575,133,26,Yes,T,0
5330678155,02/11/2016 5:34,5.60516,-0.17567,176,31,Yes,T,0
5330678155,02/11/2016 5:35,5.60358,-0.17561,114,12,Yes,T,0
5330678155,02/11/2016 5:35,5.60393,-0.17524,18,8,Yes,T,0
5330678155,02/11/2016 5:35,5.60399,-0.17523,12,0,Yes,T,0
5330678155,02/11/2016 5:35,5.60402,-0.17523,12,0,No,T,0
5330678155,02/11/2016 5:40,5.60402,-0.17522,12,0,Yes,T,0
5330678155,02/11/2016 5:40,5.60402,-0.17522,12,0,No,T,0
5330678155,02/11/2016 5:44,5.60402,-0.1753,12,0,Yes,T,0
5330678155,02/11/2016 5:44,5.60429,-0.17552,12,0,Yes,T,0
5330678155,02/11/2016 5:45,5.60407,-0.17561,185,32,Yes,T,0
5330678155,02/11/2016 5:45,5.6017,-0.17577,181,61,Yes,T,0
5330678155,02/11/2016 5:46,5.59709,-0.17639,212,52,Yes,T,0
5330678155,02/11/2016 5:46,5.5942,-0.1774,163,60,Yes,T,0
5330678155,02/11/2016 5:46,5.59379,-0.17721,150,60,Yes,T,0
5330678155,02/11/2016 5:46,5.59314,-0.17658,125,58,Yes,T,0
5330678155,02/11/2016 5:46,5.59227,-0.17593,170,49,Yes,T,0
5330678155,02/11/2016 5:47,5.5879,-0.1759,191,0,Yes,T,0
5330678155,02/11/2016 5:47,5.58615,-0.17618,214,30,Yes,T,0
5330678155,02/11/2016 5:47,5.58605,-0.17637,259,31,Yes,T,0
5330678155,02/11/2016 5:48,5.58451,-0.17915,231,68,Yes,T,0
5330678155,02/11/2016 5:48,5.58315,-0.18099,234,75,Yes,T,0
5330678155,02/11/2016 5:49,5.57939,-0.18591,189,13,Yes,T,0
5330678155,02/11/2016 5:49,5.57923,-0.1857,220,0,Yes,T,0
5330678155,02/11/2016 5:49,5.57932,-0.18575,328,0,No,T,0
5330804522,02/11/2016 6:13,5.57932,-0.18575,328,0,Yes,T,1
5330804522,02/11/2016 6:22,5.57911,-0.18561,119,17,Yes,T,0
5330804522,02/11/2016 6:22,5.5791,-0.18543,77,10,Yes,T,0
5330804522,02/11/2016 6:22,5.5793,-0.18501,29,24,Yes,T,0
5330804522,02/11/2016 6:22,5.57996,-0.18519,55,23,Yes,T,0
5330804522,02/11/2016 6:23,5.5808,-0.18407,54,62,Yes,T,0
5330804522,02/11/2016 6:23,5.58238,-0.18215,352,21,Yes,T,0
5330804522,02/11/2016 6:24,5.58631,-0.18291,321,38,Yes,T,0
5330804522,02/11/2016 6:24,5.58689,-0.18331,32,16,Yes,T,0
5330804522,02/11/2016 6:25,5.58731,-0.18306,37,19,Yes,T,0
5330804522,02/11/2016 6:26,5.58871,-0.18209,32,0,Yes,T,0
5330804522,02/11/2016 6:27,5.59102,-0.18091,17,47,Yes,T,0
5330804522,02/11/2016 6:27,5.59173,-0.18073,12,47,Yes,T,0
5330804522,02/11/2016 6:28,5.59932,-0.17901,13,37,Yes,T,0
5330804522,02/11/2016 6:29,5.60425,-0.17794,14,0,Yes,T,0
5330804522,02/11/2016 6:30,5.60785,-0.17709,17,14,Yes,T,0
5330804522,02/11/2016 6:31,5.6135,-0.17591,6,14,Yes,T,0
5330804522,02/11/2016 6:32,5.61903,-0.17611,355,72,Yes,T,0
5330804522,02/11/2016 6:32,5.62098,-0.17616,330,11,Yes,T,0
5330804522,02/11/2016 6:33,5.62207,-0.17632,356,50,Yes,T,0
5330804522,02/11/2016 6:34,5.63293,-0.17696,354,85,Yes,T,0
5330804522,02/11/2016 6:35,5.64201,-0.17824,351,31,Yes,T,0
5330804522,02/11/2016 6:36,5.65362,-0.18041,1,86,Yes,T,0
5330804522,02/11/2016 6:37,5.66022,-0.17844,10,43,Yes,T,0
5330804522,02/11/2016 6:38,5.66701,-0.17696,20,13,Yes,T,0
5330804522,02/11/2016 6:38,5.66732,-0.17687,356,24,Yes,T,0
5330804522,02/11/2016 6:38,5.66752,-0.17719,257,7,Yes,T,0
5330804522,02/11/2016 6:38,5.6674,-0.17734,224,11,Yes,T,0
5330804522,02/11/2016 6:38,5.6673,-0.17755,265,18,Yes,T,0
5330804522,02/11/2016 6:38,5.66738,-0.17774,333,13,Yes,T,0
5330804522,02/11/2016 6:38,5.66752,-0.17758,75,6,Yes,T,0
5330804522,02/11/2016 6:39,5.6673,-0.17786,261,12,Yes,T,0
5330804522,02/11/2016 6:40,5.66731,-0.17834,269,23,Yes,T,0
5330804522,02/11/2016 6:41,5.66733,-0.18275,269,26,Yes,T,0
5330804522,02/11/2016 6:42,5.66737,-0.18872,270,37,Yes,T,0
5330804522,02/11/2016 6:43,5.6674,-0.1943,270,52,Yes,T,0
5330804522,02/11/2016 6:44,5.66743,-0.19904,271,24,Yes,T,0
5330804522,02/11/2016 6:45,5.66746,-0.20422,272,10,Yes,T,0
5330804522,02/11/2016 6:45,5.66755,-0.20542,293,20,Yes,T,0
5330804522,02/11/2016 6:46,5.66751,-0.20844,271,36,Yes,T,0
5330804522,02/11/2016 6:47,5.66752,-0.21108,270,46,Yes,T,0
5330804522,02/11/2016 6:48,5.66756,-0.21666,270,52,Yes,T,0
5330804522,02/11/2016 6:49,5.66762,-0.22485,270,44,Yes,T,0
5330804522,02/11/2016 6:50,5.66768,-0.23156,269,30,Yes,T,0
5330804522,02/11/2016 6:51,5.66772,-0.23469,274,0,Yes,T,0
5330804522,02/11/2016 6:52,5.66772,-0.23755,270,38,Yes,T,0
5330804522,02/11/2016 6:52,5.66778,-0.23878,308,14,Yes,T,0
5330804522,02/11/2016 6:52,5.66799,-0.2389,343,16,Yes,T,0
5330804522,02/11/2016 6:52,5.66844,-0.23884,33,13,Yes,T,0
5330804522,02/11/2016 6:53,5.66853,-0.23882,15,0,Yes,T,0
5330804522,02/11/2016 6:57,5.67309,-0.23884,1,50,Yes,T,0
5330804522,02/11/2016 6:58,5.67924,-0.23937,331,35,Yes,T,0
5330804522,02/11/2016 6:58,5.68127,-0.24043,310,12,Yes,T,0
5330804522,02/11/2016 6:59,5.68372,-0.24337,309,59,Yes,T,0
5330804522,02/11/2016 6:59,5.68652,-0.2458,334,18,Yes,T,0
5330804522,02/11/2016 7:00,5.6874,-0.24648,321,15,Yes,T,0
5330804522,02/11/2016 7:01,5.68932,-0.24729,339,13,Yes,T,0
5330804522,02/11/2016 7:02,5.69111,-0.24804,338,17,Yes,T,0
5330804522,02/11/2016 7:02,5.69165,-0.24819,11,12,Yes,T,0
5330804522,02/11/2016 7:02,5.6922,-0.2483,352,25,Yes,T,0
5330804522,02/11/2016 7:03,5.69327,-0.24849,349,23,Yes,T,0
5330804522,02/11/2016 7:03,5.69538,-0.2485,19,14,Yes,T,0
5330804522,02/11/2016 7:04,5.69554,-0.24844,11,0,Yes,T,0
5330804522,02/11/2016 7:07,5.69715,-0.24817,15,16,Yes,T,0
5330804522,02/11/2016 7:08,5.69918,-0.2478,8,26,Yes,T,0
5330804522,02/11/2016 7:09,5.70156,-0.24719,24,0,Yes,T,0
5330804522,02/11/2016 7:10,5.70422,-0.24644,8,14,Yes,T,0
5330804522,02/11/2016 7:10,5.7073,-0.24591,8,25,Yes,T,0
5330804522,02/11/2016 7:11,5.71078,-0.2453,9,14,Yes,T,0
5330804522,02/11/2016 7:12,5.71429,-0.24464,14,24,Yes,T,0
5330804522,02/11/2016 7:13,5.71764,-0.24404,22,15,Yes,T,0
5330804522,02/11/2016 7:14,5.72067,-0.24263,36,15,Yes,T,0
5330804522,02/11/2016 7:15,5.72266,-0.24161,16,41,Yes,T,0
5330804522,02/11/2016 7:16,5.72435,-0.24154,348,68,Yes,T,0
5330804522,02/11/2016 7:16,5.72924,-0.24163,6,27,Yes,T,0
5330804522,02/11/2016 7:17,5.73388,-0.24115,20,54,Yes,T,0
5330804522,02/11/2016 7:17,5.73498,-0.24052,33,57,Yes,T,0
5330804522,02/11/2016 7:18,5.74045,-0.23665,29,37,Yes,T,0
5330804522,02/11/2016 7:19,5.74465,-0.23426,50,58,Yes,T,0
5330804522,02/11/2016 7:19,5.74669,-0.23189,37,52,Yes,T,0
5330804522,02/11/2016 7:20,5.74739,-0.23155,19,52,Yes,T,0
5330804522,02/11/2016 7:20,5.75178,-0.23015,10,24,Yes,T,0
5330804522,02/11/2016 7:21,5.7566,-0.22892,24,30,Yes,T,0
5330804522,02/11/2016 7:22,5.75872,-0.22783,52,15,Yes,T,0
5330804522,02/11/2016 7:22,5.75891,-0.22754,65,28,Yes,T,0
5330804522,02/11/2016 7:23,5.75898,-0.2271,87,32,Yes,T,0
5330804522,02/11/2016 7:23,5.75923,-0.22629,56,21,Yes,T,0
5330804522,02/11/2016 7:23,5.76045,-0.22492,26,21,Yes,T,0
5330804522,02/11/2016 7:24,5.76272,-0.22319,32,27,Yes,T,0
5330804522,02/11/2016 7:25,5.76571,-0.22107,81,14,Yes,T,0
5330804522,02/11/2016 7:25,5.76576,-0.22077,82,22,Yes,T,0
5330804522,02/11/2016 7:26,5.76584,-0.21958,115,23,Yes,T,0
5330804522,02/11/2016 7:26,5.76468,-0.21838,146,23,Yes,T,0
5330804522,02/11/2016 7:26,5.7642,-0.21816,163,23,Yes,T,0
5330804522,02/11/2016 7:27,5.76402,-0.21814,179,24,Yes,T,0
5330804522,02/11/2016 7:27,5.76086,-0.21948,209,20,Yes,T,0
5330804522,02/11/2016 7:27,5.76028,-0.21996,247,40,Yes,T,0
5330804522,02/11/2016 7:28,5.75983,-0.22085,219,11,Yes,T,0
5330804522,02/11/2016 7:28,5.75961,-0.22056,78,13,Yes,T,0
5330804522,02/11/2016 7:28,5.75972,-0.22049,25,0,Yes,T,0
5330804522,02/11/2016 7:32,5.75995,-0.22042,23,0,No,T,0
5331092257,02/11/2016 7:42,5.75995,-0.22042,23,0,Yes,T,1
5331092257,02/11/2016 7:43,5.75992,-0.2204,232,0,No,T,0
5333079689,02/11/2016 17:09,5.75992,-0.2204,232,0,Yes,T,1
5333079689,02/11/2016 17:13,5.76027,-0.22019,77,26,Yes,T,0
5333079689,02/11/2016 17:14,5.76059,-0.21967,33,28,Yes,T,0
5333079689,02/11/2016 17:14,5.7641,-0.21813,358,40,Yes,T,0
5333079689,02/11/2016 17:14,5.76478,-0.21842,326,56,Yes,T,0
5333079689,02/11/2016 17:15,5.76544,-0.21899,316,59,Yes,T,0
5333079689,02/11/2016 17:15,5.76591,-0.21965,290,49,Yes,T,0
5333079689,02/11/2016 17:15,5.76587,-0.22039,258,53,Yes,T,0
5333079689,02/11/2016 17:15,5.76586,-0.22112,296,12,Yes,T,0
5333079689,02/11/2016 17:15,5.76607,-0.22116,11,21,Yes,T,0
5333079689,02/11/2016 17:16,5.76983,-0.22188,351,50,Yes,T,0
5333079689,02/11/2016 17:16,5.77305,-0.22158,36,8,Yes,T,0
5333079689,02/11/2016 17:17,5.77357,-0.22125,36,26,Yes,T,0
5333079689,02/11/2016 17:17,5.77652,-0.21873,55,27,Yes,T,0
5333079689,02/11/2016 17:18,5.77673,-0.21846,48,23,Yes,T,0
5333079689,02/11/2016 17:19,5.77945,-0.21554,29,22,Yes,T,0
5333079689,02/11/2016 17:19,5.7821,-0.2123,78,30,Yes,T,0
5333079689,02/11/2016 17:20,5.78211,-0.21209,92,26,Yes,T,0
5333079689,02/11/2016 17:20,5.78215,-0.21022,61,9,Yes,T,0
5333079689,02/11/2016 17:20,5.78224,-0.21001,84,19,Yes,T,0
5333079689,02/11/2016 17:20,5.78239,-0.20972,52,29,Yes,T,0
5333079689,02/11/2016 17:21,5.78298,-0.20923,27,15,Yes,T,0
5333079689,02/11/2016 17:21,5.7844,-0.20818,17,44,Yes,T,0
5333079689,02/11/2016 17:21,5.78526,-0.20808,355,8,Yes,T,0
5333079689,02/11/2016 17:22,5.78674,-0.20766,36,29,Yes,T,0
5333079689,02/11/2016 17:23,5.78861,-0.2064,33,39,Yes,T,0
5333079689,02/11/2016 17:23,5.79078,-0.20475,49,24,Yes,T,0
5333079689,02/11/2016 17:24,5.79176,-0.20377,67,41,Yes,T,0
5333079689,02/11/2016 17:24,5.79197,-0.20203,98,38,Yes,T,0
5333079689,02/11/2016 17:24,5.79206,-0.20118,65,41,Yes,T,0
5333079689,02/11/2016 17:24,5.79268,-0.19993,68,19,Yes,T,0
5333079689,02/11/2016 17:25,5.79405,-0.19707,34,26,Yes,T,0
5333079689,02/11/2016 17:25,5.79476,-0.19682,18,14,Yes,T,0
5333079689,02/11/2016 17:26,5.79845,-0.19514,33,33,Yes,T,0
5333079689,02/11/2016 17:27,5.79913,-0.19463,49,19,Yes,T,0
5333079689,02/11/2016 17:27,5.80136,-0.1932,13,12,Yes,T,0
5333079689,02/11/2016 17:28,5.80508,-0.19148,22,36,Yes,T,0
5333079689,02/11/2016 17:29,5.80798,-0.19065,34,21,Yes,T,0
5333079689,02/11/2016 17:30,5.81162,-0.18947,4,28,Yes,T,0
5333079689,02/11/2016 17:31,5.81287,-0.18878,45,21,Yes,T,0
5333079689,02/11/2016 17:31,5.81389,-0.18699,48,22,Yes,T,0
5333079689,02/11/2016 17:32,5.81398,-0.18672,103,21,Yes,T,0
5333079689,02/11/2016 17:32,5.81372,-0.18643,136,30,Yes,T,0
5333079689,02/11/2016 17:32,5.81133,-0.18489,171,70,Yes,T,0
5333079689,02/11/2016 17:32,5.80848,-0.18398,144,25,Yes,T,0
5333079689,02/11/2016 17:32,5.80799,-0.18371,149,45,Yes,T,0
5333079689,02/11/2016 17:33,5.80748,-0.18319,117,49,Yes,T,0
5333079689,02/11/2016 17:33,5.80669,-0.18025,132,54,Yes,T,0
5333079689,02/11/2016 17:33,5.80572,-0.17952,166,50,Yes,T,0
5333079689,02/11/2016 17:33,5.80498,-0.1797,214,54,Yes,T,0
5333079689,02/11/2016 17:33,5.8034,-0.18051,224,60,Yes,T,0
5333079689,02/11/2016 17:34,5.8024,-0.18185,210,41,Yes,T,0
5333079689,02/11/2016 17:34,5.80123,-0.18237,248,31,Yes,T,0
5333079689,02/11/2016 17:34,5.80128,-0.18256,311,27,Yes,T,0
5333079689,02/11/2016 17:34,5.8015,-0.18266,348,35,Yes,T,0
5333079689,02/11/2016 17:34,5.80232,-0.18286,306,31,Yes,T,0
5333079689,02/11/2016 17:34,5.80235,-0.18309,258,33,Yes,T,0
5333079689,02/11/2016 17:34,5.80218,-0.18327,200,35,Yes,T,0
5333079689,02/11/2016 17:35,5.80005,-0.18427,235,37,Yes,T,0
5333079689,02/11/2016 17:35,5.79977,-0.18474,217,34,Yes,T,0
5333079689,02/11/2016 17:35,5.79952,-0.18481,181,35,Yes,T,0
5333079689,02/11/2016 17:35,5.79926,-0.18472,146,35,Yes,T,0
5333079689,02/11/2016 17:35,5.7991,-0.18447,108,42,Yes,T,0
5333079689,02/11/2016 17:35,5.79868,-0.1835,145,48,Yes,T,0
5333079689,02/11/2016 17:35,5.79709,-0.18262,176,40,Yes,T,0
5333079689,02/11/2016 17:35,5.79602,-0.18311,221,60,Yes,T,0
5333079689,02/11/2016 17:35,5.79528,-0.18425,233,59,Yes,T,0
5333079689,02/11/2016 17:36,5.79463,-0.18545,267,47,Yes,T,0
5333079689,02/11/2016 17:36,5.79483,-0.18637,258,38,Yes,T,0
5333079689,02/11/2016 17:36,5.79468,-0.18659,221,38,Yes,T,0
5333079689,02/11/2016 17:36,5.79441,-0.18668,180,38,Yes,T,0
5333079689,02/11/2016 17:36,5.79414,-0.18658,145,40,Yes,T,0
5333079689,02/11/2016 17:36,5.79315,-0.18624,193,53,Yes,T,0
5333079689,02/11/2016 17:36,5.79156,-0.18705,226,60,Yes,T,0
5333079689,02/11/2016 17:36,5.79099,-0.18741,179,41,Yes,T,0
5333079689,02/11/2016 17:36,5.79065,-0.18738,180,44,Yes,T,0
5333079689,02/11/2016 17:37,5.78957,-0.1879,216,61,Yes,T,0
5333079689,02/11/2016 17:37,5.78842,-0.1888,175,29,Yes,T,0
5333079689,02/11/2016 17:37,5.78823,-0.18867,128,31,Yes,T,0
5333079689,02/11/2016 17:37,5.78822,-0.18842,77,37,Yes,T,0
5333079689,02/11/2016 17:37,5.78878,-0.18466,107,58,Yes,T,0
5333079689,02/11/2016 17:37,5.78822,-0.184,149,59,Yes,T,0
5333079689,02/11/2016 17:38,5.78637,-0.18328,190,13,Yes,T,0
5333079689,02/11/2016 17:38,5.7859,-0.18318,160,9,Yes,T,0
5333079689,02/11/2016 17:38,5.78517,-0.18287,158,0,Yes,T,0
5333079689,02/11/2016 17:39,5.77405,-0.18118,173,98,Yes,T,0
5333079689,02/11/2016 17:40,5.76462,-0.17989,172,62,Yes,T,0
5333079689,02/11/2016 17:41,5.7506,-0.17796,171,92,Yes,T,0
5333079689,02/11/2016 17:42,5.74167,-0.17653,168,66,Yes,T,0
5333079689,02/11/2016 17:43,5.72941,-0.174,170,60,Yes,T,0
5333079689,02/11/2016 17:44,5.7242,-0.1732,163,34,Yes,T,0
5333079689,02/11/2016 17:45,5.71573,-0.17206,182,66,Yes,T,0
5333079689,02/11/2016 17:45,5.71467,-0.17198,172,73,Yes,T,0
5333079689,02/11/2016 17:46,5.70972,-0.17147,177,0,Yes,T,0
5333079689,02/11/2016 17:48,5.70824,-0.17143,178,32,Yes,T,0
5333079689,02/11/2016 17:49,5.7052,-0.17149,180,50,Yes,T,0
5333079689,02/11/2016 17:50,5.70249,-0.17164,185,30,Yes,T,0
5333079689,02/11/2016 17:50,5.69821,-0.17193,179,42,Yes,T,0
5333079689,02/11/2016 17:51,5.69778,-0.17193,178,0,Yes,T,0
5333079689,02/11/2016 17:52,5.69276,-0.17178,178,79,Yes,T,0
5333079689,02/11/2016 17:53,5.68691,-0.17156,177,0,Yes,T,0
5333079689,02/11/2016 17:55,5.68424,-0.17129,176,65,Yes,T,0
5333079689,02/11/2016 17:56,5.68143,-0.17177,205,62,Yes,T,0
5333079689,02/11/2016 17:56,5.67901,-0.17299,200,0,Yes,T,0
5333079689,02/11/2016 17:57,5.67807,-0.17323,193,24,Yes,T,0
5333079689,02/11/2016 17:58,5.66896,-0.17654,204,60,Yes,T,0
5333079689,02/11/2016 17:59,5.66118,-0.17843,191,29,Yes,T,0
5333079689,02/11/2016 18:00,5.65359,-0.18056,181,71,Yes,T,0
5333079689,02/11/2016 18:00,5.65304,-0.18054,176,72,Yes,T,0
5333079689,02/11/2016 18:01,5.64173,-0.17843,170,38,Yes,T,0
5333079689,02/11/2016 18:02,5.64102,-0.1783,168,0,Yes,T,0
5333079689,02/11/2016 18:04,5.63882,-0.1779,168,45,Yes,T,0
5333079689,02/11/2016 18:05,5.63183,-0.17704,174,18,Yes,T,0
5333079689,02/11/2016 18:06,5.6317,-0.17702,174,0,Yes,T,0
5333079689,02/11/2016 18:07,5.62853,-0.17675,191,0,Yes,T,0
5333079689,02/11/2016 18:08,5.62631,-0.17655,177,53,Yes,T,0
5333079689,02/11/2016 18:09,5.62108,-0.17648,195,0,Yes,T,0
5333079689,02/11/2016 18:10,5.61809,-0.1762,175,61,Yes,T,0
5333079689,02/11/2016 18:11,5.61631,-0.17607,179,60,Yes,T,0
5333079689,02/11/2016 18:11,5.61045,-0.17671,193,19,Yes,T,0
5333079689,02/11/2016 18:12,5.60811,-0.17724,190,17,Yes,T,0
5333079689,02/11/2016 18:13,5.60307,-0.17831,191,57,Yes,T,0
5333079689,02/11/2016 18:14,5.59553,-0.17997,195,46,Yes,T,0
5333079689,02/11/2016 18:15,5.59161,-0.18088,193,10,Yes,T,0
5333079689,02/11/2016 18:16,5.59095,-0.18107,217,0,Yes,T,0
5333079689,02/11/2016 18:17,5.58987,-0.18166,214,0,Yes,T,0
5333079689,02/11/2016 18:19,5.58941,-0.182,215,0,Yes,T,0
5333079689,02/11/2016 18:21,5.58314,-0.18518,202,76,Yes,T,0
5333079689,02/11/2016 18:22,5.57973,-0.1865,200,0,Yes,T,0
5333079689,02/11/2016 18:23,5.57935,-0.18657,163,18,Yes,T,0
5333079689,02/11/2016 18:23,5.57929,-0.18608,64,23,Yes,T,0
5333079689,02/11/2016 18:23,5.57934,-0.18588,108,9,Yes,T,0
5333079689,02/11/2016 18:23,5.57914,-0.18579,133,0,Yes,T,0
5333079689,02/11/2016 18:23,5.57914,-0.1858,133,0,No,T,0
5333079689,02/11/2016 18:25,5.57914,-0.1858,133,0,Yes,T,0
5333079689,02/11/2016 18:26,5.57906,-0.18558,102,13,Yes,T,0
5333079689,02/11/2016 18:26,5.57913,-0.18531,69,19,Yes,T,0
5333079689,02/11/2016 18:26,5.57943,-0.18499,359,21,Yes,T,0
5333079689,02/11/2016 18:27,5.57986,-0.1853,271,11,Yes,T,0
5333079689,02/11/2016 18:27,5.5793,-0.18632,268,6,Yes,T,0
5333079689,02/11/2016 18:28,5.57931,-0.18634,268,0,Yes,T,0
5333079689,02/11/2016 18:28,5.57922,-0.18671,211,27,Yes,T,0
5333079689,02/11/2016 18:29,5.57685,-0.1878,207,47,Yes,T,0
5333079689,02/11/2016 18:29,5.57597,-0.18847,254,28,Yes,T,0
5333079689,02/11/2016 18:30,5.57601,-0.18868,294,30,Yes,T,0
5333079689,02/11/2016 18:30,5.57642,-0.18957,249,12,Yes,T,0
5333079689,02/11/2016 18:31,5.57301,-0.19166,267,20,Yes,T,0
5333079689,02/11/2016 18:31,5.57331,-0.1924,296,28,Yes,T,0
5333079689,02/11/2016 18:31,5.57344,-0.19263,298,39,Yes,T,0
5333079689,02/11/2016 18:31,5.57446,-0.19549,264,56,Yes,T,0
5333079689,02/11/2016 18:32,5.57383,-0.19856,255,46,Yes,T,0
5333079689,02/11/2016 18:32,5.57376,-0.19976,341,24,Yes,T,0
5333079689,02/11/2016 18:33,5.57595,-0.19995,275,19,Yes,T,0
5333079689,02/11/2016 18:33,5.57602,-0.20076,346,17,Yes,T,0
5333079689,02/11/2016 18:33,5.57766,-0.20074,21,12,Yes,T,0
5333079689,02/11/2016 18:34,5.57793,-0.20066,349,0,Yes,T,0
5333079689,02/11/2016 18:34,5.57804,-0.20085,260,6,Yes,T,0
5333079689,02/11/2016 18:34,5.57787,-0.20095,172,18,Yes,T,0
5333079689,02/11/2016 18:34,5.57745,-0.20082,178,21,Yes,T,0
5333079689,02/11/2016 18:34,5.57726,-0.20089,234,11,Yes,T,0
5333079689,02/11/2016 18:35,5.57724,-0.20288,268,21,Yes,T,0
5333079689,02/11/2016 18:35,5.57734,-0.20331,354,16,Yes,T,0
5333079689,02/11/2016 18:36,5.57881,-0.2033,359,0,Yes,T,0
5333079689,02/11/2016 18:38,5.57918,-0.20333,324,0,Yes,T,0
5333079689,02/11/2016 18:39,5.57955,-0.20388,297,0,Yes,T,0
5333079689,02/11/2016 18:40,5.5798,-0.2043,295,0,Yes,T,0
5333079689,02/11/2016 18:41,5.57991,-0.20448,299,0,Yes,T,0
5333079689,02/11/2016 18:41,5.58006,-0.20466,23,5,Yes,T,0
5333079689,02/11/2016 18:42,5.58061,-0.2046,345,5,Yes,T,0
5333079689,02/11/2016 18:43,5.58131,-0.2057,298,20,Yes,T,0
5333079689,02/11/2016 18:44,5.58218,-0.20706,5,14,Yes,T,0
5333079689,02/11/2016 18:45,5.58283,-0.20696,6,9,Yes,T,0
5333079689,02/11/2016 18:46,5.58295,-0.20696,7,0,Yes,T,0
5333079689,02/11/2016 18:47,5.58352,-0.20684,15,6,Yes,T,0
5333079689,02/11/2016 18:48,5.58528,-0.20639,13,9,Yes,T,0
5333079689,02/11/2016 18:48,5.58655,-0.20616,323,13,Yes,T,0
5333079689,02/11/2016 18:49,5.58668,-0.20641,288,0,Yes,T,0
5333079689,02/11/2016 18:50,5.58705,-0.2076,335,5,Yes,T,0
5333079689,02/11/2016 18:51,5.59035,-0.20693,37,29,Yes,T,0
5333079689,02/11/2016 18:51,5.59067,-0.20665,42,26,Yes,T,0
5333079689,02/11/2016 18:52,5.59222,-0.20526,25,9,Yes,T,0
5333079689,02/11/2016 18:53,5.59231,-0.20525,11,0,Yes,T,0
5333079689,02/11/2016 18:55,5.59287,-0.20574,312,10,Yes,T,0
5333079689,02/11/2016 18:55,5.59325,-0.20614,0,0,Yes,T,0
5333079689,02/11/2016 18:56,5.59414,-0.20537,42,29,Yes,T,0
5333079689,02/11/2016 18:57,5.59613,-0.20363,37,0,Yes,T,0
5333079689,02/11/2016 18:58,5.59744,-0.20261,347,5,Yes,T,0
5333079689,02/11/2016 18:58,5.59746,-0.20262,310,0,Yes,T,0
5333079689,02/11/2016 18:58,5.59762,-0.20277,314,9,Yes,T,0
5333079689,02/11/2016 18:59,5.59779,-0.20295,295,0,Yes,T,0
5333079689,02/11/2016 18:59,5.59779,-0.20295,295,0,No,T,0
5334258725,03/11/2016 5:35,5.59779,-0.20295,295,0,Yes,T,1
5334258725,03/11/2016 5:39,5.59737,-0.20295,220,24,Yes,T,0
5334258725,03/11/2016 5:39,5.59625,-0.20364,156,5,Yes,T,0
5334258725,03/11/2016 5:39,5.596,-0.20333,125,13,Yes,T,0
5334258725,03/11/2016 5:40,5.59522,-0.20248,126,16,Yes,T,0
5334258725,03/11/2016 5:40,5.59489,-0.20206,101,9,Yes,T,0
5334258725,03/11/2016 5:40,5.5958,-0.20071,104,16,Yes,T,0
5334258725,03/11/2016 5:41,5.59524,-0.2003,119,18,Yes,T,0
5334258725,03/11/2016 5:41,5.59511,-0.19983,88,19,Yes,T,0
5334258725,03/11/2016 5:41,5.5956,-0.19858,52,20,Yes,T,0
5334258725,03/11/2016 5:42,5.59611,-0.19796,33,23,Yes,T,0
5334258725,03/11/2016 5:42,5.59656,-0.1978,353,14,Yes,T,0
5334258725,03/11/2016 5:42,5.59678,-0.19783,16,17,Yes,T,0
5334258725,03/11/2016 5:43,5.59869,-0.19658,30,14,Yes,T,0
5334258725,03/11/2016 5:43,5.59909,-0.19629,53,5,Yes,T,0
5334258725,03/11/2016 5:44,5.59802,-0.19453,121,20,Yes,T,0
5334258725,03/11/2016 5:44,5.59783,-0.19423,84,16,Yes,T,0
5334258725,03/11/2016 5:44,5.59839,-0.19371,76,0,Yes,T,0
5334258725,03/11/2016 5:45,5.59576,-0.18994,127,50,Yes,T,0
5334258725,03/11/2016 5:46,5.59192,-0.18361,149,67,Yes,T,0
5334258725,03/11/2016 5:46,5.59006,-0.18276,157,61,Yes,T,0
5334258725,03/11/2016 5:47,5.58926,-0.18224,131,17,Yes,T,0
5334258725,03/11/2016 5:47,5.58913,-0.18208,126,33,Yes,T,0
5334258725,03/11/2016 5:48,5.58758,-0.17597,138,22,Yes,T,0
5334258725,03/11/2016 5:48,5.58737,-0.17594,183,35,Yes,T,0
5334258725,03/11/2016 5:48,5.58605,-0.17634,255,31,Yes,T,0
5334258725,03/11/2016 5:49,5.5822,-0.18226,233,77,Yes,T,0
5334258725,03/11/2016 5:49,5.58063,-0.18439,231,47,Yes,T,0
5334258725,03/11/2016 5:49,5.57939,-0.18592,199,12,Yes,T,0
